code,product_name,brands,countries,quantity,categories,labels,nutriscore_grade,ecoscore_grade,nova_group,ingredients_text,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g
6111246954461,,jibal,Morocco,160 g,Chees,,d,unknown,,تخصص جبن بالقشدة المكونات : حليب كامل الدسم، قشدة (40%)، نشا، مثبتات (E1442 و E1450)، ملح، خمائر حليبية، مادة حافظة : سوريات البوتاسيوم يحفظ على الأكثر في 6 درجات تاريخ الإنتاج - تاريخ انتهاء الصلاحية - 30 يوما يستهلك إلى غاية : انظر جانب العلبة,138.0,11.5,7.7,6.14,3.5,,2.5,0.8,0.32
6111259343108,KING COOKIES,Excelo,Morocco,,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Drop cookies",Green Dot,e,c,,دقيقالقمح،رقائق الشوكولاته20%[عجينة زيت النخلة.الكاكاو،سكر،دكستروز و مستحلب,483.0,24.0,12.0,61.5,32.0,,5.2,0.27,0.108
6111018903161,Nescafé Classic,Nescafé,"Algérie,France,Maroc",45 g (25 dh),"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Préparations pour boissons,Cafés,Boissons instantanées,Café Arabica,Cafés solubles,Café au lait en poudre soluble",,unknown,b,,Good Food Godf Neste. تحدث إلي نستله 080 105 10 10 82 100 800 ig صنع من طرف نستله المغرب الطقة الصناعية الجديدة 2440 ONSSAN CTC 53-05-13 vasi ستورد من طرف نستله تونس لتوزيع، ب زغوان - تونس تورد من طرف نستله الجزائرش. درة الزوار - 1531 الجزائر www.nestlemaghreb.com NUTRITIONAL COMPASS علامة تجارية مسجلة لشركة,267.0,0.5,0.2,34.0,3.7,17.0,8.0,0.025,0.01
6111032006619,Jamila رايبي,Danone,Morocco,165 g,"Beverages and beverages preparations,Beverages,Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Dairy drinks,Fermented dairy desserts,Fermented drinks,Fermented dairy desserts with fruits,Fermented milk drinks,Yogurts,Fruit yogurts,Yogurt drinks",,e,e,4.0,"Lait sans crème, sucre, crème, poudre de lait sans crème, protéines du lait, matière grasse laitiere, colorant naturel",72.0,1.7,1.1,12.4,9.0,0.0,1.9,0.0,0.0
6111251420166,Eau,Aïn lfrane,Maroc,"1,5 l","Boissons,Eaux,Eaux de sources,Eaux minérales,Eaux minérales naturelles",Tidy man,a,not-applicable,1.0,Eau minérale naturelle,0.0,0.0,0.0,0.0,0.0,,0.0,3e-06,1.2e-06
6111252421575,Aquafina 50cl,Aquafina,Maroc,50cl,"Boissons,Eaux,Eaux de table",,b,not-applicable,1.0,eau,1.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.04
8445290615350,sauce tomate cuisinée,solis,Morocco,350 g,Sauces tomate,"No gluten,FSC,FSC Mix,Made in Spain",c,b,4.0,"Tomato, tomato concentrate, water, non-hydrogenated sunflower oil, sugar, modified corn starch, salt, natural onion flavor, onion, garlic, white pepper",68.0,0.4,0.0,7.6,4.4,2.0,1.6,1.0,0.4
5449000214799,Coke Zero,Coca-Cola,"Belgique,France,Allemagne,Grèce,Hongrie,Italie,Serbie,Espagne,Suisse,Royaume-Uni,États-Unis",330 ml,"Boissons et préparations de boissons,Boissons,Boissons gazeuses,Boissons édulcorées,Sodas,Boissons light,Boissons sans alcool,Sodas au cola,Sodas light,Sodas au cola light","Kascher,Fabriqué en France,Arômes naturels,Sans matière grasse hydrogénée,Triman",c,not-applicable,4.0,"carbonated water, colouring (e150d), acidifier (phosphoric acid), sweeteners (aspartame, acesulfame-k), natural flavors, caffeine aroma, acidity regulator (sodium citrates)",0.3,0.0,0.0,0.0,0.0,,0.0,0.01,0.004
3362600011228,Sable coco Henry s 42g,Henry's,Maroc,42g,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés,Sablés à la noix de coco",,e,c,4.0,"Farine de _froment_, sucre, graisse végétale, noix de coco râpée, poudre de _lait_, poudre de _lactosérum_, sucre inverti, agents levants (bicarbonate d'ammonium - bicarbonate de Sodium), sel, arômes.",443.0,12.4,7.14,73.8,23.8,2.38,7.62,0.899,0.36
5411188112709,Geröstete Mandel Ohne Zucker,alpro,"Albânia,Áustria,Bélgica,Croácia,Finlândia,França,Alemanha,Grécia,Hungria,República da Irlanda,Israel,Luxemburgo,Países Baixos,Noruega,Polónia,Portugal,Reunião,Roménia,Espanha,Suécia,Suíça,Reino Unido",1 l,"en:Beverages and beverages preparations,Alimentos e bebidas à base de plantas,Bebidas,Alimentos à base de plantas,en:Dairy substitutes,Substitutos do leite,Nozes e seus produtos,Bebidas à base de plantas,Leites de planta,Leites de frutos secos,Bebidas de amêndoa","Low or no fat, Low or no sugar, Low fat, No gluten, Vegetarian, No preservatives, Vegan, 100% vegetable, Calcium source, Certified B Corporation, European Vegetarian Union, European Vegetarian Union Vegan, FSC, FSC Mix, Low saturated fat, No colorings, No dyes or preservatives, No milk, No sugar, Nutriscore, Nutriscore Grade B, Without sweeteners, Triman, en:the-vegan-society",b,b,4.0,"Wasser, _Mandeln_ (2,3%), Calcium (Calciumcarbonat), Meersalz, Stabilisatoren (Guarkernmehl, Gellan), Emulgator (Lecithine), natürliches Aroma, Vitamine B12, D2, E.",15.0,1.1,0.1,0.0,0.0,0.3,0.5,0.15,0.06
6111035001673,Aïn Atlas 50cl,Aïn Atlas,Maroc,50cl,"Boissons,Eaux,Eaux de sources,Eaux minérales",en:Aïn Atlas,a,not-applicable,1.0,eau minerale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0096
20047238,Notenmix Mélange de Noix ongebrand - non grillé,"Alesto Selection, Alesto","Belgique,Bulgarie,Croatie,République tchèque,France,Allemagne,Hongrie,Italie,Pologne,Roumanie,Serbie,Espagne,Suède,Suisse,Royaume-Uni",200g,"Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Nüsse und Nussprodukte,Nüsse,Mandeln,Haselnüsse,Nusskerne,Cashewnüsse,Mandeln ohne Schale,Ungesalzene Nüsse,en:Unroasted almonds,en:Unsalted almonds,Ungesalzene Cashewnüsse,Walnüsse,Ganze Mandeln,Nussmischung,Ungeschälte Haselnüsse,Walnusskerne,Blanch,Blanched almonds","Omega-3,Proteinquelle,Nutriscore,Nutriscore Note A,Source of omega-3,V-Label International Vegan",a,e,1.0,"25% walnuts, 25% hazelnuts, 25% cashews, 25% blanched almonds, for allergens, see ingredients in bold, may also contain other nuts and peanuts,",646.0,58.0,6.4,6.4,4.2,8.5,20.4,0.01,0.004
7394376616228,Oat Drink Barista Edition,Oatly,"An Fhraing,A' Ghearmailt,Poblachd na h-Èireann,An Rìoghachd Aonaichte",1l,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Cereal-based drinks, Oat-based drinks","Vegetarian, Vegan, Carbon footprint, FSC, FSC Mix, No milk, No soy, Natural sugars from oats",d,b,3.0,"water,  oats  10%, rapeseed oil, acidity regulator (dipotassium phosphate), minerals (calcium carbonate, potassium iodide), salt, vitamins (d2, riboflavin and b12),",61.0,3.0,0.3,7.1,3.4,0.8,1.1,0.1,0.04
6111250470742,Lait U.H.T entier,Dost,Morocco,1L,"Produits laitiers, Laits, Laits homogénéisés, Laits UHT, Laits entiers, Laits de vache",,b,d,1.0,lait,58.0,3.0,0.0,4.8,0.0,0.0,3.0,0.0,0.0
6111203001467,margarine la prairie 225g,la Prairie,"France, Morocco, en:united-states",250g,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Spreadable fats, Vegetable fats, Margarines, en:salted-spreads",,c,c,4.0,"Corps gras végétal, eau, sucre, sel, mono-diglycérides végétales, lécithine de soja, calcium, amidon, sorbate de potassium, antioxydant, acide citrique, arôme, β-carotène, 7 vitamines : A, B6, B2, B1, E, D et B12.",635.0,70.0,0.0,0.7,0.0,0.0,1.0,0.7,0.28
20005733,Walnusskerne naturbelassen,Alesto,"Österreich,Belgien,Bulgarien,Kroatien,Dänemark,Frankreich,Deutschland,Italien,Niederlande,Polen,Portugal,Rumänien,Serbien,Spanien",400g,"Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Nüsse und Nussprodukte,Nüsse,Nusskerne,Walnüsse,Walnusskerne","Mit wenig oder keinem Salz,Vegetarisch,Omega-3,Vegan,Hoher Omega-3-Gehalt,Ohne Salzzusatz,Nutriscore,Nutriscore Note A,Triman",a,e,1.0,Walnusskerne.,712.0,69.1,6.8,3.7,3.0,6.8,15.5,0.05,0.02
8000500310427,Biscuits croquants au coeur onctueux de Nutella®,Nutella,"Francia,Alemania,Italia,Marruecos,Portugal,Rumania,España,Suiza",304 g,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,en:Biscuits/Cookies (Shelf Stable),fr:Biscoitos recheados","Vegetariano,fr:Ponto Verde",e,d,4.0,"Pâte à tartiner aux NOISETTES et au cacao 40% (sucre, huile de palme, NOISETTES 13%**, LAIT écrémé en poudre 8,7%**, cacao maigre 7,4%**, émulsifiants : lécithines [SOJA]; vanilline), farine de FROMENT 32,5%, graisses végétales (palme, palmiste), sucre de canne (contient BLE) 8,5%, LACTOSE, son de BLE, LAIT en poudre, miel, poudres à lever (diphosphate disodique, carbonate acide de sodium, carbonate acide d'ammonium), farine d'ORGE malté, cacao maigre en poudre, sel, extrait en poudre de malt d'ORGE et de maïs, amidon de FROMENT, émulsifiants: lécithines [SOJA]; vanilline.",515.0,24.8,11.5,64.0,35.8,,7.9,0.559,0.2236
7300400481595,Tartine croustillante Authentique,wasa,"France, Italy, Spain, Switzerland, en:reunion",275 g,"Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Pains,Pains croustillants,Petit-déjeuners","Végétarien,Point Vert,Triman",a,unknown,3.0,"Farine complète de SEIGLE (77 g*), farine de SEIGLE (28 g*), levure, sel. Peut contenir des traces de LUPIN, LAIT, MOUTARDE, GRAINES DE SÉSAME et SOJA. *en g pour 100 g de produit.",336.0,1.5,0.4,62.0,1.0,19.0,9.0,1.0,0.4
3046920022651,Excellence Noir Intense 70% Cacao,Lindt,"Algérie,Belgique,République tchèque,France,Allemagne,Guadeloupe,Italie,Maroc,La Réunion,Espagne,Suisse",100 g,"Produits fermentés,Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs en tablette,Chocolat noir en tablette extra dégustation à 70% de cacao minimum","Sans conservateurs,Fabriqué en France,Triman,Lindt & Sprüngli Cacao Farming Program",e,e,3.0,"Pâte de cacao, sucre, beurre de cacao, vanille.

Peut contenir des fruits à coque, du lait, du soja et des graines de sésame.",566.0,41.0,24.0,35.0,30.0,,9.5,0.02,0.008
6111037000599,Familia 200g,,Morocco,1920 unit (8dh),"Aliments et boissons à base de végétaux, Produits laitiers, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Matières grasses à tartiner, Matières grasses végétales, Matières grasses animales, Matière grasse laitière, en:dairy-spread, Margarines, Beurres",Pure butter,c,d,4.0,"Margarine allégée (60%M.G.):Corps gras et huiles 100% végétales, eau, sel (1%), lécithine (E322), Monoglycéride (E471), Amidon, Sorbate de potassium (E202), Acide citrique (E330), Arôme, Antioxydant (E321), Colorant, Vitamines. Contient du soja.",532.0,60.0,21.0,0.2,0.0,5.0,0.2,0.0,0.0
6111184001661,Star vinaigre de table BLANC,Star,Maroc,50cl,"Condiments,Vinaigres,Vinaigres blancs",,not-applicable,b,2.0,vinaigre de table,1.0,0.0,0.0,0.15,0.15,,0.0,0.0,0.0
6111032008583,,Gervais,Morocco,80g,"Dairies,Fermented foods,Fermented milk products,Cheeses,Desserts,Dairy desserts,Fermented dairy desserts,Fromages blancs - petit suisses and skyr,Plain fermented dairy desserts,Fresh cheeses,fr:Fromages blancs,fr:Fromages blancs natures",No gluten,c,b,,حليب بدون قشدة ،قشدة ،مسحوق حليب بدون قشدة، سكر، كلورور الكالسيوم،  خمائر حليبية,137.0,7.0,4.8,11.7,7.2,,7.0,0.5,0.2
8052575090230,Nocciolata,Rigoni Di Asiago,"France, Switzerland, en:reunion",250 g,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes,Pâtes à tartiner au chocolat,Pâtes à tartiner aux noisettes et au cacao","Sans gluten,Bio,Bio européen,Kascher,Agriculture non UE,Agriculture UE,Agriculture UE/Non UE,IT-BIO-007,Sans huile de palme,AB Agriculture Biologique,Triman",e,c,4.0,"raw sugar, hazelnut paste 18,5%, sunflower oil, skimmed milk powder, low-fat cocoa powder 6,5%, cocoa butter, emulsifier: soy lecithin, vanilla extract",544.0,32.0,5.7,54.0,51.0,3.6,8.1,0.12,0.048
3608580065340,Pâte à tartiner noisettes et cacao,Bonne Maman,France,360 g,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","No palm oil, fr:triman",e,d,4.0,"sucre, _noisettes_ 20%, huiles végétales (tournesol, colza), _lait_ écrémé en poudre, cacao maigre en poudre 5,5%, beurre de cacao, émulsifiant : lécithine de tournesol, extrait de vanille, Peut contenir d'autres _fruits à coque_,",551.0,34.0,5.2,53.0,51.0,3.3,6.7,0.1,0.04
5010029000016,Weetabix,Weetabix,"France,Ireland,United Kingdom",430 g,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals","Low or no fat,Low or no salt,Low or no sugar,Low fat,Low salt,Low sugar,Vegetarian,Vegan,Verified",a,d,3.0,"Wholegrain Wheat (95%), Malted Barley Extract, Sugar, Salt, Niacin, Iron, Riboflavin (B2), Thiamin (B1), Folic Acid.",358.0,2.11,0.526,68.4,4.21,10.0,11.8,0.257,0.103
5060042641000,Lightly sea salted crisps,Tyrrell's,"France,Germany,Spain,United Kingdom",150g,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps,Potato crisps in sunflower oil,fr:Chips de pommes de terre classiques","No gluten,Vegetarian,No artificial flavors,Vegan,Assured Food Standards,Green Dot,No artificial colors,No flavour enhancer,No MSG,Triman,Made-in-england,Terracycle",c,a,3.0,"Kartoffeln, Sonnenblumenöl, Meersalz.",476.0,27.0,2.4,49.0,0.64,5.5,6.2,0.83,0.332
7622210584724,Dark chocolate,Green and black,"Belgium, France, United Kingdom, en:ireland",90g,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Confiseries chocolatées,Chocolats,Chocolats noirs","Commerce équitable,Bio,Végétarien,Bio européen,Fairtrade International,Agriculture non UE,Végétalien,FR-BIO-01,en:FSC,FSC Mix,Point Vert,Max Havelaar,PL-EKO-07,en:Soil Association Organic,The Vegan Society",d,c,3.0,"pâte de cacao*, beurre de cacao*, cacao maigre en poudre*, sucre de canne*, extrait de vanille*, * ingrédients issus de l'agriculture biologique",606.0,50.0,30.0,23.9,13.9,12.8,10.0,0.131,0.0522
3057640257773,Eau Minérale Naturelle,Volvic,"France, Luxembourg, Belgien, Deutschland, Frankreich, Schweiz, en:belgium","1,5 L","beverages-and-beverages-preparations, beverages, waters, spring-waters, mineral-waters, natural-mineral-waters, getränke, de:mineralwasser, natürliches-mineralwasser, de:quellwasser, de:wasser","Carbon compensated product,Carbon Trust,Carbon Trust Carbon Neutral,Certified B Corporation,Triman,B-corporation-certification",a,not-applicable,1.0,Eau minerale naturelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0012
6111162001218,Filets de maquereau,joly,Maroc,125g,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras,Filets de poissons,Maquereaux,Filets de maquereaux,Filets de maquereaux à l'huile",,a,f,3.0,"Maquereaux, huile végétale, sel.",180.0,8.5,1.5,0.6,0.6,,30.1,0.5,0.2
3046920022606,Excellence Noir Puissant 85% Cacao,Lindt,"Autriche,Belgique,France,Allemagne,Italie,Maroc,Pays-Bas,La Réunion,Espagne,Suisse",100g,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs en tablette","Agriculture non UE,Fabriqué en Belgique,Fabriqué en France,Sans huile de palme,Triman",e,e,3.0,"Pâte de cacao, cacao maigre, beurre de cacao, cassonade, vanille.

Peut contenir du lait, des fruits à coque, du soja et des graines de sésame.",584.0,46.0,27.0,22.0,15.0,0.0,12.5,0.02,0.008
3155251205296,Tartine Doux,Primevère,"Algeria, Côte d'Ivoire, France, Guadeloupe, Martinique, Réunion, Switzerland, en:belgium",250 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner salés, Matières grasses à tartiner, Matières grasses végétales, Margarines, Margarines allégées","Sustainable, Vegetarian, No preservatives, Sustainable Palm Oil, Vegan, Green Dot, Made in France, Triman, en:100-vegetable",c,b,4.0,"Huiles végétales non hydrogénées 54% (colza origine France, coco, palme, palmiste, lin), eau, émulsifiants (mono et diglycérides d'acides gras, lécithine de tournesol), sel, arômes naturels, antioxydant (extrait de romarin), jus de citron concentré, colorant (bêta-carotène), vitamine B1,",495.0,55.0,15.0,0.0,0.0,,0.0,0.4,0.16
6111251753912,611251753912,sos,en:Morocco,350g,en:tomato-sauces,"FSC, FSC Mix, en:green-dot",c,b,,"PROTEGE Tetra Pak CE QUI EST BON olla المكونات : لب طماطم (160غ لإنتاج 100غ من المنتج) ، زيت عباد الشمس، سكر ، نشا الذرة معدل، ملح، نكهة الخضر. 7% من مواد جافة 

Ingrédients: Purée de tomate (160 g pour produire 100 g de produit), huile de tournesol, sucre, amidon de mais modifié, sel, arôme de légumes. 7% de matières sèches. 

Ingredientes: Puré de tomate (160 g para elaborar 100 g de producto), aceite de girasol, azúcar, almidón modificado de maíz, sal, aroma de verduras. 7% de materia seca. VALEURS NUTRITIONNELLES (Pour 100 g de produit) القيمة الغذائية (لكل 100غ من المنتج Valeur Energétique",73.0,3.3,0.4,8.7,2.3,1.4,1.3,0.83,0.332
6111248360130,Aïn Soltane,سلطان,Morocco,33 cl,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Waters,Spring waters,Mineral waters,Unsweetened beverages,Natural mineral waters,Non-carbonated natural mineral waters",,a,not-applicable,,Minéralisation en mg/t كالسيوم بيكربونات صوديوم كلورير نترات بوتاسيوم سلفات Magnésium 44 Calcium 70-&gt; Bicarbonates 402 • Sodium 4 Chlorures 7.1 Nitrates 16 Potassium 1 Sulfates 3.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6111003031107,,10dh,Maroc,125,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras,Filets de poissons,Maquereaux,Filets de maquereaux",,a,f,3.0,"Maquereaux, huile végétale, sel. F",180.0,6.4,1.5,0.6,0.16,,30.1,0.5,0.2
3229820100234,Fourrés Chocolat Noir,Bjorg,"France,Luxembourg,Switzerland",225 g,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Filled biscuits, Dark chocolate biscuits, Sandwich biscuits","Organic,EU Organic,Non-EU Agriculture,Certified B Corporation,EU Agriculture,EU/non-EU Agriculture,FR-BIO-01,No palm oil,Pure cocoa butter,AB Agriculture Biologique,fr:Farine de blé français",d,b,4.0,"Farine de blé* 41%, Chocolat noir* 22% (pâte de cacao*, sucre de canne&quot;, beurre de cacao&quot;), Sucre de canne* roux non raffiné, Farine complète de blé* 16%, Huile de tournesol oléique*, Arôme naturel de vanille, Lait écrémé en poudre, Sel de mer, carbonates d'ammonium, carbonates de sodium, gomme d'acacia*, extraits de romarin* Peut contenir du soja, des œufs, des fruits à coque, des graines de sésame et de la moutarde. *Ingrédients biologiques.",476.0,19.0,6.3,66.0,27.0,5.2,7.6,0.49,0.196
